pair_id,case_id,pair_type,dataset_key,split,image_view,label_schema,image_path,source_severity,target_severity,source_predicted_severity,source_expected_severity,target_predicted_severity,target_expected_severity,target_predicted_confidence,target_mean_absolute_delta,target_masked_mean_absolute_delta,target_unmasked_mean_absolute_delta,case_expected_severity_monotonic_fraction,case_predicted_severity_monotonic_fraction,case_expected_severity_span,case_mask_area_fraction,case_max_unmasked_mean_absolute_delta,ellipse_mask,ellipse_mask_source,proxy_parameters,auto_pass
007_unidatapro_men_hair_loss_5_top__target_2,007_unidatapro_men_hair_loss_5_top,severity_shift,unidatapro_men_hair_loss,train,top,norwood_stage,/home/tmushuru/datasets/alopecia_public/raw/unidatapro_men_hair_loss/5/top.png,5,2,3,4.375274658203125,3,3.9612882137298584,0.5840868353843689,0.01068894099444151,0.017592991647869094,0.003318269569080279,1.0,1.0,2.877159357070923,0.5163443684577942,0.005692891434501501,"[0.5, 0.52, 0.36, 0.45]",default,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
007_unidatapro_men_hair_loss_5_top__target_3,007_unidatapro_men_hair_loss_5_top,severity_shift,unidatapro_men_hair_loss,train,top,norwood_stage,/home/tmushuru/datasets/alopecia_public/raw/unidatapro_men_hair_loss/5/top.png,5,3,3,4.375274658203125,3,4.077967166900635,0.5357450246810913,0.007144567556679249,0.011747788576414463,0.002230229714445513,1.0,1.0,2.877159357070923,0.5163443684577942,0.005692891434501501,"[0.5, 0.52, 0.36, 0.45]",default,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
007_unidatapro_men_hair_loss_5_top__target_4,007_unidatapro_men_hair_loss_5_top,severity_shift,unidatapro_men_hair_loss,train,top,norwood_stage,/home/tmushuru/datasets/alopecia_public/raw/unidatapro_men_hair_loss/5/top.png,5,4,3,4.375274658203125,3,4.209229469299316,0.4888801872730255,0.0035751541145145893,0.005877073583573794,0.0011176551921768716,1.0,1.0,2.877159357070923,0.5163443684577942,0.005692891434501501,"[0.5, 0.52, 0.36, 0.45]",default,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
007_unidatapro_men_hair_loss_5_top__target_6,007_unidatapro_men_hair_loss_5_top,severity_shift,unidatapro_men_hair_loss,train,top,norwood_stage,/home/tmushuru/datasets/alopecia_public/raw/unidatapro_men_hair_loss/5/top.png,5,6,3,4.375274658203125,7,5.647834777832031,0.514991819858551,0.011184665374457836,0.01871231164189864,0.0031482470093782693,1.0,1.0,2.877159357070923,0.5163443684577942,0.005692891434501501,"[0.5, 0.52, 0.36, 0.45]",default,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
007_unidatapro_men_hair_loss_5_top__target_7,007_unidatapro_men_hair_loss_5_top,severity_shift,unidatapro_men_hair_loss,train,top,norwood_stage,/home/tmushuru/datasets/alopecia_public/raw/unidatapro_men_hair_loss/5/top.png,5,7,3,4.375274658203125,7,6.733602046966553,0.9097755551338196,0.020932180806994438,0.03520669921879989,0.005692891434501501,1.0,1.0,2.877159357070923,0.5163443684577942,0.005692891434501501,"[0.5, 0.52, 0.36, 0.45]",default,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
008_unidatapro_women_hair_loss_1_top__target_2,008_unidatapro_women_hair_loss_1_top,severity_shift,unidatapro_women_hair_loss,train,top,ludwig_stage,/home/tmushuru/datasets/alopecia_public/raw/unidatapro_women_hair_loss/1/top.png,1,2,7,4.90458869934082,7,5.814355850219727,0.6577935218811035,0.0035611079074442387,0.005971445988359709,0.0009878621444768822,1.0,1.0,1.8971643447875977,0.5163443684577942,0.0051834316000550764,"[0.5, 0.52, 0.36, 0.45]",default,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
008_unidatapro_women_hair_loss_1_top__target_3,008_unidatapro_women_hair_loss_1_top,severity_shift,unidatapro_women_hair_loss,train,top,ludwig_stage,/home/tmushuru/datasets/alopecia_public/raw/unidatapro_women_hair_loss/1/top.png,1,3,7,4.90458869934082,7,6.326221466064453,0.7633649110794067,0.006974648684263229,0.011703981878419284,0.0019256749887081362,1.0,1.0,1.8971643447875977,0.5163443684577942,0.0051834316000550764,"[0.5, 0.52, 0.36, 0.45]",default,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
008_unidatapro_women_hair_loss_1_top__target_4,008_unidatapro_women_hair_loss_1_top,severity_shift,unidatapro_women_hair_loss,train,top,ludwig_stage,/home/tmushuru/datasets/alopecia_public/raw/unidatapro_women_hair_loss/1/top.png,1,4,7,4.90458869934082,7,6.57558536529541,0.8381108641624451,0.010252133011817932,0.017219239263974784,0.0028141429777982134,1.0,1.0,1.8971643447875977,0.5163443684577942,0.0051834316000550764,"[0.5, 0.52, 0.36, 0.45]",default,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
008_unidatapro_women_hair_loss_1_top__target_5,008_unidatapro_women_hair_loss_1_top,severity_shift,unidatapro_women_hair_loss,train,top,ludwig_stage,/home/tmushuru/datasets/alopecia_public/raw/unidatapro_women_hair_loss/1/top.png,1,5,7,4.90458869934082,7,6.695596218109131,0.883680522441864,0.013394704088568687,0.022519418039456292,0.003653276702493558,1.0,1.0,1.8971643447875977,0.5163443684577942,0.0051834316000550764,"[0.5, 0.52, 0.36, 0.45]",default,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
008_unidatapro_women_hair_loss_1_top__target_6,008_unidatapro_women_hair_loss_1_top,severity_shift,unidatapro_women_hair_loss,train,top,ludwig_stage,/home/tmushuru/datasets/alopecia_public/raw/unidatapro_women_hair_loss/1/top.png,1,6,7,4.90458869934082,7,6.763698101043701,0.9114917516708374,0.016401343047618866,0.027602565415274054,0.004443066534842857,1.0,1.0,1.8971643447875977,0.5163443684577942,0.0051834316000550764,"[0.5, 0.52, 0.36, 0.45]",default,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
008_unidatapro_women_hair_loss_1_top__target_7,008_unidatapro_women_hair_loss_1_top,severity_shift,unidatapro_women_hair_loss,train,top,ludwig_stage,/home/tmushuru/datasets/alopecia_public/raw/unidatapro_women_hair_loss/1/top.png,1,7,7,4.90458869934082,7,6.801480770111084,0.927642822265625,0.01927265152335167,0.032469907897204886,0.0051834316000550764,1.0,1.0,1.8971643447875977,0.5163443684577942,0.0051834316000550764,"[0.5, 0.52, 0.36, 0.45]",default,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
009_unidpro_hair_loss_male_norwood_scale_4_000011bb35--65ceb4885851f6329e99c09c_Top-Down__target_1,009_unidpro_hair_loss_male_norwood_scale_4_000011bb35--65ceb4885851f6329e99c09c_Top-Down,severity_shift,unidpro_hair_loss_male_norwood_scale,val,top,norwood_stage,/home/tmushuru/datasets/alopecia_public/raw/unidpro_hair_loss_male_norwood_scale/images/4/000011bb35--65ceb4885851f6329e99c09c_Top-Down.jpg,4,1,7,6.359048843383789,4,5.0378217697143555,0.6331373453140259,0.006655914708971977,0.022745772510575888,0.0014106636361254762,1.0,1.0,1.8512234687805176,0.24585068225860596,0.002215920946997575,"[0.5, 0.28, 0.3, 0.26]",dataset:unidpro_hair_loss_male_norwood_scale,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
009_unidpro_hair_loss_male_norwood_scale_4_000011bb35--65ceb4885851f6329e99c09c_Top-Down__target_2,009_unidpro_hair_loss_male_norwood_scale_4_000011bb35--65ceb4885851f6329e99c09c_Top-Down,severity_shift,unidpro_hair_loss_male_norwood_scale,val,top,norwood_stage,/home/tmushuru/datasets/alopecia_public/raw/unidpro_hair_loss_male_norwood_scale/images/4/000011bb35--65ceb4885851f6329e99c09c_Top-Down.jpg,4,2,7,6.359048843383789,7,5.467008590698242,0.49706465005874634,0.004575678147375584,0.015596636757345003,0.0009828749026412455,1.0,1.0,1.8512234687805176,0.24585068225860596,0.002215920946997575,"[0.5, 0.28, 0.3, 0.26]",dataset:unidpro_hair_loss_male_norwood_scale,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
009_unidpro_hair_loss_male_norwood_scale_4_000011bb35--65ceb4885851f6329e99c09c_Top-Down__target_3,009_unidpro_hair_loss_male_norwood_scale_4_000011bb35--65ceb4885851f6329e99c09c_Top-Down,severity_shift,unidpro_hair_loss_male_norwood_scale,val,top,norwood_stage,/home/tmushuru/datasets/alopecia_public/raw/unidpro_hair_loss_male_norwood_scale/images/4/000011bb35--65ceb4885851f6329e99c09c_Top-Down.jpg,4,3,7,6.359048843383789,7,5.956461429595947,0.6586726307868958,0.002351475181058049,0.007995299722522949,0.000511603107125241,1.0,1.0,1.8512234687805176,0.24585068225860596,0.002215920946997575,"[0.5, 0.28, 0.3, 0.26]",dataset:unidpro_hair_loss_male_norwood_scale,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
009_unidpro_hair_loss_male_norwood_scale_4_000011bb35--65ceb4885851f6329e99c09c_Top-Down__target_5,009_unidpro_hair_loss_male_norwood_scale_4_000011bb35--65ceb4885851f6329e99c09c_Top-Down,severity_shift,unidpro_hair_loss_male_norwood_scale,val,top,norwood_stage,/home/tmushuru/datasets/alopecia_public/raw/unidpro_hair_loss_male_norwood_scale/images/4/000011bb35--65ceb4885851f6329e99c09c_Top-Down.jpg,4,5,7,6.359048843383789,7,6.722620964050293,0.9096193909645081,0.0037642340175807476,0.012807119040054504,0.0008162776317023681,1.0,1.0,1.8512234687805176,0.24585068225860596,0.002215920946997575,"[0.5, 0.28, 0.3, 0.26]",dataset:unidpro_hair_loss_male_norwood_scale,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
009_unidpro_hair_loss_male_norwood_scale_4_000011bb35--65ceb4885851f6329e99c09c_Top-Down__target_6,009_unidpro_hair_loss_male_norwood_scale_4_000011bb35--65ceb4885851f6329e99c09c_Top-Down,severity_shift,unidpro_hair_loss_male_norwood_scale,val,top,norwood_stage,/home/tmushuru/datasets/alopecia_public/raw/unidpro_hair_loss_male_norwood_scale/images/4/000011bb35--65ceb4885851f6329e99c09c_Top-Down.jpg,4,6,7,6.359048843383789,7,6.846628665924072,0.9500319361686707,0.007198227569460869,0.024508470636576105,0.0015551343347696214,1.0,1.0,1.8512234687805176,0.24585068225860596,0.002215920946997575,"[0.5, 0.28, 0.3, 0.26]",dataset:unidpro_hair_loss_male_norwood_scale,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
009_unidpro_hair_loss_male_norwood_scale_4_000011bb35--65ceb4885851f6329e99c09c_Top-Down__target_7,009_unidpro_hair_loss_male_norwood_scale_4_000011bb35--65ceb4885851f6329e99c09c_Top-Down,severity_shift,unidpro_hair_loss_male_norwood_scale,val,top,norwood_stage,/home/tmushuru/datasets/alopecia_public/raw/unidpro_hair_loss_male_norwood_scale/images/4/000011bb35--65ceb4885851f6329e99c09c_Top-Down.jpg,4,7,7,6.359048843383789,7,6.889045238494873,0.9638568162918091,0.010301387868821621,0.035103633040698023,0.002215920946997575,1.0,1.0,1.8512234687805176,0.24585068225860596,0.002215920946997575,"[0.5, 0.28, 0.3, 0.26]",dataset:unidpro_hair_loss_male_norwood_scale,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
010_unidpro_hair_loss_male_norwood_scale_3_000011bb35--65ce09cf6a73b2313d0bea6b_Top-Down__target_1,010_unidpro_hair_loss_male_norwood_scale_3_000011bb35--65ce09cf6a73b2313d0bea6b_Top-Down,severity_shift,unidpro_hair_loss_male_norwood_scale,val,top,norwood_stage,/home/tmushuru/datasets/alopecia_public/raw/unidpro_hair_loss_male_norwood_scale/images/3/000011bb35--65ce09cf6a73b2313d0bea6b_Top-Down.jpg,3,1,5,4.827596187591553,5,4.459268569946289,0.6500889658927917,0.0065299225971102715,0.022751987624115733,0.0012415733476855877,0.8333333333333334,1.0,1.7800908088684082,0.24585068225860596,0.0018957314663226178,"[0.5, 0.28, 0.3, 0.26]",dataset:unidpro_hair_loss_male_norwood_scale,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
010_unidpro_hair_loss_male_norwood_scale_3_000011bb35--65ce09cf6a73b2313d0bea6b_Top-Down__target_2,010_unidpro_hair_loss_male_norwood_scale_3_000011bb35--65ce09cf6a73b2313d0bea6b_Top-Down,severity_shift,unidpro_hair_loss_male_norwood_scale,val,top,norwood_stage,/home/tmushuru/datasets/alopecia_public/raw/unidpro_hair_loss_male_norwood_scale/images/3/000011bb35--65ce09cf6a73b2313d0bea6b_Top-Down.jpg,3,2,5,4.827596187591553,5,4.42345666885376,0.5002536773681641,0.0032649612985551357,0.011375993812057866,0.000620786416565446,0.8333333333333334,1.0,1.7800908088684082,0.24585068225860596,0.0018957314663226178,"[0.5, 0.28, 0.3, 0.26]",dataset:unidpro_hair_loss_male_norwood_scale,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
010_unidpro_hair_loss_male_norwood_scale_3_000011bb35--65ce09cf6a73b2313d0bea6b_Top-Down__target_4,010_unidpro_hair_loss_male_norwood_scale_3_000011bb35--65ce09cf6a73b2313d0bea6b_Top-Down,severity_shift,unidpro_hair_loss_male_norwood_scale,val,top,norwood_stage,/home/tmushuru/datasets/alopecia_public/raw/unidpro_hair_loss_male_norwood_scale/images/3/000011bb35--65ce09cf6a73b2313d0bea6b_Top-Down.jpg,3,4,5,4.827596187591553,7,5.318774700164795,0.4075741767883301,0.0026580505073070526,0.00923380441418841,0.0005143719259431853,0.8333333333333334,1.0,1.7800908088684082,0.24585068225860596,0.0018957314663226178,"[0.5, 0.28, 0.3, 0.26]",dataset:unidpro_hair_loss_male_norwood_scale,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
010_unidpro_hair_loss_male_norwood_scale_3_000011bb35--65ce09cf6a73b2313d0bea6b_Top-Down__target_5,010_unidpro_hair_loss_male_norwood_scale_3_000011bb35--65ce09cf6a73b2313d0bea6b_Top-Down,severity_shift,unidpro_hair_loss_male_norwood_scale,val,top,norwood_stage,/home/tmushuru/datasets/alopecia_public/raw/unidpro_hair_loss_male_norwood_scale/images/3/000011bb35--65ce09cf6a73b2313d0bea6b_Top-Down.jpg,3,5,5,4.827596187591553,7,5.786705017089844,0.5697025060653687,0.005160670727491379,0.01791809404666,0.0010017842731561385,0.8333333333333334,1.0,1.7800908088684082,0.24585068225860596,0.0018957314663226178,"[0.5, 0.28, 0.3, 0.26]",dataset:unidpro_hair_loss_male_norwood_scale,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
010_unidpro_hair_loss_male_norwood_scale_3_000011bb35--65ce09cf6a73b2313d0bea6b_Top-Down__target_6,010_unidpro_hair_loss_male_norwood_scale_3_000011bb35--65ce09cf6a73b2313d0bea6b_Top-Down,severity_shift,unidpro_hair_loss_male_norwood_scale,val,top,norwood_stage,/home/tmushuru/datasets/alopecia_public/raw/unidpro_hair_loss_male_norwood_scale/images/3/000011bb35--65ce09cf6a73b2313d0bea6b_Top-Down.jpg,3,6,5,4.827596187591553,7,6.071717739105225,0.6660010814666748,0.007507859729230404,0.026052861952448412,0.0014622376591044942,0.8333333333333334,1.0,1.7800908088684082,0.24585068225860596,0.0018957314663226178,"[0.5, 0.28, 0.3, 0.26]",dataset:unidpro_hair_loss_male_norwood_scale,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
010_unidpro_hair_loss_male_norwood_scale_3_000011bb35--65ce09cf6a73b2313d0bea6b_Top-Down__target_7,010_unidpro_hair_loss_male_norwood_scale_3_000011bb35--65ce09cf6a73b2313d0bea6b_Top-Down,severity_shift,unidpro_hair_loss_male_norwood_scale,val,top,norwood_stage,/home/tmushuru/datasets/alopecia_public/raw/unidpro_hair_loss_male_norwood_scale/images/3/000011bb35--65ce09cf6a73b2313d0bea6b_Top-Down.jpg,3,7,5,4.827596187591553,7,6.203547477722168,0.7113394141197205,0.009699616581201553,0.03363810876291422,0.0018957314663226178,0.8333333333333334,1.0,1.7800908088684082,0.24585068225860596,0.0018957314663226178,"[0.5, 0.28, 0.3, 0.26]",dataset:unidpro_hair_loss_male_norwood_scale,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
011_unidatapro_women_hair_loss_2_top__target_1,011_unidatapro_women_hair_loss_2_top,severity_shift,unidatapro_women_hair_loss,test,top,ludwig_stage,/home/tmushuru/datasets/alopecia_public/raw/unidatapro_women_hair_loss/2/top.png,2,1,7,5.674881935119629,4,4.799271106719971,0.39385873079299927,0.01768171787261963,0.02980888336874419,0.004734916697424264,1.0,1.0,1.8090400695800781,0.5163443684577942,0.006403570958359952,"[0.5, 0.52, 0.36, 0.45]",default,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
011_unidatapro_women_hair_loss_2_top__target_3,011_unidatapro_women_hair_loss_2_top,severity_shift,unidatapro_women_hair_loss,test,top,ludwig_stage,/home/tmushuru/datasets/alopecia_public/raw/unidatapro_women_hair_loss/2/top.png,2,3,7,5.674881935119629,7,5.9760422706604,0.7123037576675415,0.005626155994832516,0.009486216537698891,0.0015052053454589506,1.0,1.0,1.8090400695800781,0.5163443684577942,0.006403570958359952,"[0.5, 0.52, 0.36, 0.45]",default,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
011_unidatapro_women_hair_loss_2_top__target_4,011_unidatapro_women_hair_loss_2_top,severity_shift,unidatapro_women_hair_loss,test,top,ludwig_stage,/home/tmushuru/datasets/alopecia_public/raw/unidatapro_women_hair_loss/2/top.png,2,4,7,5.674881935119629,7,6.154478549957275,0.7670958638191223,0.010890834033489227,0.018377503221331443,0.002898165787981013,1.0,1.0,1.8090400695800781,0.5163443684577942,0.006403570958359952,"[0.5, 0.52, 0.36, 0.45]",default,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
011_unidatapro_women_hair_loss_2_top__target_5,011_unidatapro_women_hair_loss_2_top,severity_shift,unidatapro_women_hair_loss,test,top,ludwig_stage,/home/tmushuru/datasets/alopecia_public/raw/unidatapro_women_hair_loss/2/top.png,2,5,7,5.674881935119629,7,6.3556036949157715,0.8265720009803772,0.01579403132200241,0.0266738504312445,0.00417888325315645,1.0,1.0,1.8090400695800781,0.5163443684577942,0.006403570958359952,"[0.5, 0.52, 0.36, 0.45]",default,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
011_unidatapro_women_hair_loss_2_top__target_6,011_unidatapro_women_hair_loss_2_top,severity_shift,unidatapro_women_hair_loss,test,top,ludwig_stage,/home/tmushuru/datasets/alopecia_public/raw/unidatapro_women_hair_loss/2/top.png,2,6,7,5.674881935119629,7,6.522824287414551,0.8740039467811584,0.020335745066404343,0.03437524373795834,0.005347355494463289,1.0,1.0,1.8090400695800781,0.5163443684577942,0.006403570958359952,"[0.5, 0.52, 0.36, 0.45]",default,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
011_unidatapro_women_hair_loss_2_top__target_7,011_unidatapro_women_hair_loss_2_top,severity_shift,unidatapro_women_hair_loss,test,top,ludwig_stage,/home/tmushuru/datasets/alopecia_public/raw/unidatapro_women_hair_loss/2/top.png,2,7,7,5.674881935119629,7,6.608311176300049,0.8973045945167542,0.024515952914953232,0.041481671116906524,0.006403570958359952,1.0,1.0,1.8090400695800781,0.5163443684577942,0.006403570958359952,"[0.5, 0.52, 0.36, 0.45]",default,"{""ellipse_mask"": [0.5, 0.52, 0.36, 0.45], ""hair_enhancement_strength"": 1.2, ""hair_suppression_strength"": 1.5, ""mask_blur_radius"": 10.0, ""mask_preset_json"": ""experiments/configs/exp02_mask_presets.json"", ""smoothing_strength"": 0.35, ""texture_blur_radius"": 3.0, ""tone_shift_strength"": 0.03}",True
